playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
aguirha01,1955,1,CLE,AL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1956,1,CLE,AL,16,18,1,2,0,0,0,2.0,0.0,0.0,0,11.0,0.0,0.0,3.0,0.0,0.0
aguirha01,1957,1,CLE,AL,10,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1958,1,DET,AL,44,14,1,3,1,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1959,1,DET,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1960,1,DET,AL,37,28,0,1,0,0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,2.0,0.0,0.0
aguirha01,1961,1,DET,AL,45,9,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,3.0,1.0,0.0
aguirha01,1962,1,DET,AL,42,75,0,2,0,0,0,1.0,0.0,0.0,1,46.0,0.0,0.0,4.0,0.0,1.0
aguirha01,1963,1,DET,AL,38,76,5,10,3,0,0,6.0,1.0,0.0,3,48.0,0.0,0.0,2.0,0.0,0.0
aguirha01,1964,1,DET,AL,32,53,1,3,1,0,0,3.0,0.0,0.0,1,32.0,0.0,0.0,4.0,0.0,2.0
aguirha01,1965,1,DET,AL,32,70,4,6,1,0,0,4.0,0.0,0.0,4,43.0,0.0,0.0,4.0,0.0,1.0
aguirha01,1966,1,DET,AL,30,25,0,3,1,0,0,0.0,0.0,0.0,4,16.0,0.0,0.0,2.0,0.0,0.0
aguirha01,1967,1,DET,AL,31,2,0,1,0,1,0,3.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1968,1,LAN,NL,25,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1969,1,CHN,NL,41,5,2,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
aguirha01,1970,1,CHN,NL,17,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
ahearch01,1880,1,TRN,NL,1,4,1,1,0,0,0,0.0,,,0,0.0,,,,,
ahearpa01,1995,1,DET,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ahmedni01,2014,1,ARI,NL,25,70,9,14,2,0,1,4.0,0.0,1.0,3,10.0,0.0,0.0,2.0,0.0,2.0
ahmedni01,2015,1,ARI,NL,134,421,49,95,17,6,9,34.0,4.0,5.0,29,81.0,1.0,1.0,5.0,3.0,4.0
ahmedni01,2016,1,ARI,NL,90,284,26,62,9,1,4,20.0,5.0,2.0,15,58.0,3.0,4.0,2.0,3.0,9.0
ahmedni01,2017,1,ARI,NL,53,167,24,42,8,1,6,21.0,3.0,4.0,10,39.0,3.0,1.0,0.0,0.0,6.0
ahmedni01,2018,1,ARI,NL,153,516,61,121,33,5,16,70.0,5.0,4.0,40,109.0,2.0,2.0,1.0,5.0,15.0
ahmedni01,2019,1,ARI,NL,158,556,79,141,33,6,19,82.0,8.0,2.0,52,113.0,2.0,4.0,1.0,12.0,15.0
ahmedni01,2020,1,ARI,NL,57,199,29,53,10,1,5,29.0,4.0,0.0,18,46.0,0.0,0.0,0.0,0.0,3.0
ahmedni01,2021,1,ARI,NL,129,434,46,96,30,3,5,38.0,7.0,2.0,34,104.0,3.0,2.0,2.0,1.0,9.0
ahmedni01,2022,1,ARI,NL,17,52,7,12,2,0,3,7.0,0.0,1.0,2,15.0,0.0,0.0,0.0,0.0,2.0
ahmedni01,2023,1,ARI,NL,72,198,14,42,10,1,2,17.0,5.0,1.0,12,52.0,0.0,0.0,0.0,0.0,0.0
ahmedni01,2024,2,LAN,NL,17,48,6,11,0,0,1,2.0,1.0,0.0,1,14.0,0.0,0.0,0.0,0.0,0.0
ahmedni01,2024,3,SDN,NL,2,7,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
ahmedni01,2024,1,SFN,NL,52,155,13,36,6,1,1,15.0,1.0,1.0,10,35.0,0.0,1.0,3.0,3.0,6.0
aikenwi01,1977,1,CAL,AL,42,91,5,18,4,0,0,6.0,1.0,2.0,10,23.0,2.0,0.0,0.0,0.0,1.0
aikenwi01,1979,1,CAL,AL,116,379,59,106,18,0,21,81.0,1.0,3.0,61,79.0,8.0,1.0,0.0,6.0,10.0
aikenwi01,1980,1,KCA,AL,151,543,70,151,24,0,20,98.0,1.0,0.0,64,88.0,3.0,7.0,0.0,9.0,23.0
aikenwi01,1981,1,KCA,AL,101,349,45,93,16,0,17,53.0,0.0,0.0,62,47.0,12.0,3.0,0.0,5.0,11.0
aikenwi01,1982,1,KCA,AL,134,466,50,131,29,1,17,74.0,0.0,1.0,45,70.0,7.0,3.0,0.0,5.0,19.0
aikenwi01,1983,1,KCA,AL,125,410,49,124,26,1,23,72.0,0.0,0.0,45,75.0,9.0,2.0,0.0,1.0,16.0
aikenwi01,1984,1,TOR,AL,93,234,21,48,7,0,11,26.0,0.0,0.0,29,56.0,1.0,2.0,0.0,0.0,6.0
aikenwi01,1985,1,TOR,AL,12,20,2,4,1,0,1,5.0,0.0,0.0,3,6.0,0.0,0.0,0.0,1.0,1.0
aingeda01,1979,1,TOR,AL,87,308,26,73,7,1,2,19.0,1.0,0.0,12,58.0,1.0,2.0,7.0,2.0,8.0
aingeda01,1980,1,TOR,AL,38,111,11,27,6,1,0,4.0,3.0,0.0,2,29.0,0.0,1.0,1.0,0.0,3.0
aingeda01,1981,1,TOR,AL,86,246,20,46,6,2,0,14.0,8.0,5.0,23,41.0,1.0,1.0,4.0,1.0,5.0
ainsmed01,1910,1,WS1,AL,33,104,4,20,1,2,0,9.0,0.0,,6,21.0,,0.0,1.0,,
ainsmed01,1911,1,WS1,AL,61,149,12,33,2,3,0,14.0,5.0,,10,,,1.0,3.0,,
ainsmed01,1912,1,WS1,AL,61,186,22,42,7,2,0,22.0,4.0,,14,,,0.0,11.0,,
ainsmed01,1913,1,WS1,AL,84,229,26,49,4,4,2,20.0,17.0,,12,41.0,,3.0,2.0,,
ainsmed01,1914,1,WS1,AL,62,151,11,34,7,0,0,13.0,8.0,5.0,9,28.0,,1.0,1.0,,
ainsmed01,1915,1,WS1,AL,47,120,13,24,4,2,0,6.0,7.0,4.0,10,18.0,,1.0,4.0,,
ainsmed01,1916,1,WS1,AL,51,100,11,17,4,0,0,8.0,3.0,,8,14.0,,0.0,8.0,,
ainsmed01,1917,1,WS1,AL,125,350,38,67,17,4,0,42.0,16.0,,40,48.0,,3.0,16.0,,
ainsmed01,1918,1,WS1,AL,96,292,22,62,10,9,0,20.0,6.0,,29,44.0,,0.0,9.0,,
ainsmed01,1919,1,DET,AL,114,364,42,99,17,12,3,32.0,9.0,,45,30.0,,1.0,12.0,,
ainsmed01,1920,1,DET,AL,69,186,19,43,5,3,1,19.0,4.0,3.0,14,19.0,,0.0,7.0,,
ainsmed01,1921,1,DET,AL,35,98,6,27,5,2,0,12.0,1.0,0.0,13,7.0,,0.0,4.0,,
ainsmed01,1921,2,SLN,NL,27,62,5,18,0,1,0,5.0,0.0,0.0,3,4.0,,0.0,1.0,,
ainsmed01,1922,1,SLN,NL,119,379,46,111,14,4,13,59.0,2.0,3.0,28,43.0,,1.0,10.0,,
ainsmed01,1923,2,BRO,NL,2,10,0,2,0,0,0,2.0,0.0,1.0,0,0.0,,0.0,0.0,,
ainsmed01,1923,1,SLN,NL,82,263,22,56,11,6,3,34.0,4.0,0.0,22,19.0,,1.0,10.0,,
ainsmed01,1924,1,NY1,NL,10,5,0,3,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,
ainswku01,2001,1,SFN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ainswku01,2002,1,SFN,NL,6,6,1,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
ainswku01,2003,2,BAL,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ainswku01,2003,1,SFN,NL,12,22,0,1,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,4.0,0.0,0.0
ainswku01,2004,1,BAL,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aitchra01,1911,1,BRO,NL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
aitchra01,1914,1,BRO,NL,26,51,4,10,0,0,0,2.0,0.0,,7,12.0,,0.0,3.0,,
aitchra01,1915,1,BRO,NL,7,8,0,0,0,0,0,0.0,0.0,,2,5.0,,0.0,0.0,,
aitonge01,1912,1,SLA,AL,10,17,1,4,0,0,0,1.0,0.0,,4,,,0.0,0.0,,
akejo01,1884,1,BL2,AA,13,52,1,10,0,1,0,2.0,,,0,,,1.0,,,
akerfda01,1986,1,OAK,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akerfda01,1987,1,CLE,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akerfda01,1989,1,TEX,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akerfda01,1990,1,PHI,NL,71,6,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
akerfda01,1991,1,PHI,NL,30,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
akerja01,1964,1,KC1,AL,10,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
akerja01,1965,1,KC1,AL,34,8,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0
akerja01,1966,1,KC1,AL,66,21,1,2,1,0,0,2.0,0.0,0.0,0,12.0,0.0,0.0,1.0,0.0,0.0
akerja01,1967,1,KC1,AL,57,8,0,1,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,3.0,0.0,0.0
akerja01,1968,1,OAK,AL,54,7,1,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
akerja01,1969,2,NYA,AL,38,9,0,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
akerja01,1969,1,SE1,AL,15,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
akerja01,1970,1,NYA,AL,41,16,0,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,1.0
akerja01,1971,1,NYA,AL,41,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,3.0,0.0,0.0
akerja01,1972,2,CHN,NL,48,6,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
akerja01,1972,1,NYA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akerja01,1973,1,CHN,NL,47,7,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
akerja01,1974,1,ATL,NL,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akerja01,1974,2,NYN,NL,24,2,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akersbi01,1929,1,DET,AL,24,83,15,22,4,1,1,9.0,2.0,0.0,10,9.0,,1.0,4.0,,
akersbi01,1930,1,DET,AL,85,233,36,65,8,5,9,40.0,5.0,5.0,36,34.0,,0.0,8.0,,
akersbi01,1931,1,DET,AL,29,66,5,13,2,2,0,3.0,0.0,1.0,7,6.0,,0.0,0.0,,
akersbi01,1932,1,BSN,NL,36,93,8,24,3,1,1,17.0,0.0,,10,15.0,,0.0,2.0,,
akersje01,1912,1,WS1,AL,5,6,0,2,0,0,0,0.0,0.0,,0,,,0.0,0.0,,
akinke01,2020,1,BAL,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akinke01,2021,1,BAL,AL,24,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
akinke01,2022,1,BAL,AL,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akinke01,2023,1,BAL,AL,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akinke01,2024,1,BAL,AL,66,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
akiyash01,2020,1,CIN,NL,54,155,16,38,6,1,0,9.0,7.0,3.0,25,34.0,0.0,2.0,0.0,0.0,1.0
akiyash01,2021,1,CIN,NL,88,162,16,33,8,0,0,12.0,2.0,3.0,14,40.0,1.0,4.0,1.0,1.0,1.0
alanirj01,2019,2,CIN,NL,8,1,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alanirj01,2019,1,SEA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alanirj01,2021,1,CIN,NL,3,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
albagi01,1988,1,SLN,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,2007,1,WAS,NL,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,2008,1,NYA,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,2009,1,NYA,AL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,2010,1,NYA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albaljo01,2012,1,ARI,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albanjo01,1958,1,WS1,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberan01,2013,1,MIN,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberan01,2015,1,TOR,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberan01,2016,1,MIN,AL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberan01,2017,1,SEA,AL,9,1,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0
alberan01,2021,1,MIN,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberbu01,1978,1,TOR,AL,6,18,1,5,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
albercy01,1910,1,SLN,NL,4,7,0,0,0,0,0,0.0,0.0,,2,3.0,,0.0,1.0,,
albergu01,1884,1,PT1,AA,2,5,1,1,0,0,0,,,,0,,,0.0,,,
albergu01,1884,2,WSU,UA,4,16,4,4,0,0,0,,,,4,,,,,,
albergu01,1888,1,CL3,AA,102,364,51,75,10,6,1,48.0,26.0,,41,56.0,,7.0,,,
albergu01,1891,1,ML3,AA,12,41,6,4,0,0,0,2.0,1.0,,7,5.0,,2.0,,,
alberha01,2015,1,TEX,AL,41,99,12,22,2,1,0,4.0,1.0,0.0,2,17.0,0.0,0.0,3.0,0.0,2.0
alberha01,2016,1,TEX,AL,35,56,2,8,1,0,0,5.0,1.0,0.0,0,17.0,0.0,0.0,2.0,0.0,1.0
alberha01,2018,1,TEX,AL,13,27,0,5,2,0,0,0.0,0.0,1.0,2,4.0,0.0,0.0,1.0,0.0,0.0
alberha01,2019,1,BAL,AL,139,524,62,160,21,2,12,51.0,4.0,4.0,16,50.0,1.0,4.0,3.0,3.0,9.0
alberha01,2020,1,BAL,AL,54,219,35,62,15,0,3,22.0,3.0,0.0,5,30.0,0.0,3.0,2.0,2.0,6.0
alberha01,2021,1,KCA,AL,103,241,25,65,20,3,2,24.0,3.0,1.0,4,26.0,0.0,4.0,4.0,2.0,1.0
alberha01,2022,1,LAN,NL,73,156,13,38,9,2,2,15.0,0.0,1.0,3,25.0,0.0,0.0,0.0,0.0,7.0
alberha01,2023,1,CHA,AL,30,82,11,18,5,0,3,16.0,0.0,0.0,4,13.0,0.0,1.0,2.0,1.0,1.0
alberjo01,1995,1,TEX,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberjo01,1996,1,TEX,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberjo01,1997,1,TEX,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2006,1,HOU,NL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
alberma01,2007,1,HOU,NL,31,29,0,2,0,0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,3.0,0.0,0.0
alberma01,2008,1,BAL,AL,28,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2009,1,BAL,AL,56,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
alberma01,2010,1,BAL,AL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2011,1,BOS,AL,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2012,2,ARI,NL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2012,1,BOS,AL,40,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2013,1,CLE,AL,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2014,1,HOU,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2015,1,CHA,AL,30,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2016,1,CHA,AL,58,1,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2017,1,WAS,NL,63,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2018,1,MIL,NL,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alberma01,2019,1,MIL,NL,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albieoz01,2017,1,ATL,NL,57,217,34,62,9,5,6,28.0,8.0,1.0,21,36.0,0.0,3.0,1.0,2.0,3.0
albieoz01,2018,1,ATL,NL,158,639,105,167,40,5,24,72.0,14.0,3.0,36,116.0,0.0,5.0,1.0,3.0,9.0
albieoz01,2019,1,ATL,NL,160,640,102,189,43,8,24,86.0,15.0,4.0,54,112.0,6.0,4.0,0.0,4.0,2.0
albieoz01,2020,1,ATL,NL,29,118,21,32,5,0,6,19.0,3.0,1.0,5,30.0,0.0,1.0,0.0,0.0,0.0
albieoz01,2021,1,ATL,NL,156,629,103,163,40,7,30,106.0,20.0,4.0,47,128.0,2.0,3.0,0.0,7.0,4.0
albieoz01,2022,1,ATL,NL,64,247,36,61,16,0,8,35.0,3.0,5.0,16,47.0,0.0,2.0,0.0,4.0,0.0
albieoz01,2023,1,ATL,NL,148,596,96,167,30,5,33,109.0,13.0,1.0,46,107.0,2.0,8.0,0.0,8.0,9.0
albieoz01,2024,1,ATL,NL,99,399,52,100,29,1,10,53.0,8.0,1.0,27,65.0,0.0,5.0,0.0,4.0,6.0
albosed01,1941,1,BRO,NL,2,4,0,0,0,0,0,0.0,0.0,,0,3.0,,0.0,0.0,,0.0
albosed01,1946,1,PIT,NL,17,8,0,1,0,0,0,0.0,0.0,,0,4.0,,0.0,0.0,,1.0
albreed01,1949,1,SLA,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,1,1.0,,0.0,0.0,,1.0
albreed01,1950,1,SLA,AL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0.0
albrija01,1947,1,PHI,NL,41,99,9,23,4,0,2,5.0,1.0,,10,11.0,,0.0,3.0,,2.0
albural01,2011,1,DET,AL,41,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2012,1,DET,AL,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2013,1,DET,AL,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2014,1,DET,AL,72,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2015,1,DET,AL,67,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2016,1,LAA,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2017,2,CHA,AL,10,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
albural01,2017,1,KCA,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alburvi01,1973,1,MIN,AL,14,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alburvi01,1974,1,MIN,AL,32,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alburvi01,1975,1,MIN,AL,33,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
alburvi01,1976,1,MIN,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2019,1,MIN,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2020,1,MIN,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2021,1,MIN,AL,59,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2022,1,MIN,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2023,1,MIN,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
alcaljo01,2024,1,MIN,AL,54,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
