playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
alcansa01,2019,1,MIA,NL,6,14,32,32,2,2,0,592,179,85,23,81,151,0.241,3.88,5.0,4,8.0,1,838.0,0,94,5.0,1.0,23.0
alcansa01,2020,1,MIA,NL,3,2,7,7,0,0,0,126,35,14,4,15,39,0.226,3.0,0.0,1,1.0,1,172.0,0,22,1.0,0.0,6.0
alcansa01,2021,1,MIA,NL,9,15,33,33,1,0,0,617,171,73,21,50,201,0.223,3.19,2.0,6,10.0,1,837.0,0,85,6.0,3.0,17.0
alcansa01,2022,1,MIA,NL,14,9,32,32,6,1,0,686,174,58,16,50,207,0.212,2.28,1.0,3,9.0,0,886.0,0,67,1.0,6.0,21.0
alcansa01,2023,1,MIA,NL,7,12,28,28,3,1,0,554,176,85,22,48,151,0.251,4.14,0.0,4,5.0,1,762.0,0,91,2.0,6.0,18.0
alcanse01,2021,1,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0
alcanvi01,2017,1,DET,AL,0,0,6,0,0,0,0,22,12,7,1,4,5,0.375,8.59,0.0,1,2.0,0,39.0,2,7,0.0,1.0,1.0
alcanvi01,2018,1,DET,AL,1,1,27,0,0,0,0,90,25,8,5,6,21,0.223,2.4,0.0,2,0.0,0,119.0,8,8,0.0,1.0,1.0
alcanvi01,2019,1,DET,AL,3,2,46,0,0,0,0,128,45,23,8,15,24,0.276,4.85,0.0,3,2.0,0,182.0,9,25,1.0,1.0,7.0
aldegsa01,2024,1,LAA,AL,1,2,3,3,0,0,0,39,15,7,2,10,10,0.283,4.85,0.0,2,2.0,0,67.0,0,12,0.0,2.0,0.0
alderda01,1943,1,CHN,NL,0,1,4,2,0,0,0,42,21,10,2,3,4,0.35,6.43,,0,0.0,0,63.0,2,12,,,
alderda01,1944,1,CHN,NL,0,0,12,1,0,0,0,65,31,16,2,9,7,0.34,6.65,,0,0.0,0,105.0,7,18,,,
aldremi01,1996,2,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0,0.0,0,4.0,1,0,0.0,1.0,0.0
aldresc01,1990,1,DET,AL,1,2,4,3,0,0,0,43,13,6,0,10,7,0.265,3.77,1.0,0,1.0,0,63.0,0,6,2.0,1.0,4.0
aldresc01,1991,1,DET,AL,2,4,11,11,1,0,0,172,58,33,9,30,35,0.266,5.18,2.0,3,0.0,1,253.0,0,37,3.0,2.0,5.0
aldresc01,1992,1,DET,AL,3,8,16,13,0,0,0,195,80,49,12,33,34,0.307,6.78,4.0,1,3.0,0,304.0,0,51,4.0,3.0,5.0
aldresc01,1993,1,COL,NL,0,0,5,0,0,0,0,20,10,8,1,9,5,0.357,10.8,1.0,1,1.0,0,40.0,1,10,2.0,0.0,1.0
aldresc01,1993,2,MON,NL,1,0,3,0,0,0,0,16,9,4,1,1,4,0.375,6.75,0.0,1,0.0,0,25.0,1,4,0.0,0.0,0.0
aldresc01,1996,1,DET,AL,0,4,11,8,0,0,0,130,60,45,9,26,36,0.328,9.35,3.0,6,3.0,1,217.0,0,52,3.0,2.0,3.0
aldresc01,1996,2,MIN,AL,6,5,25,17,0,0,0,366,134,69,20,42,75,0.281,5.09,1.0,4,3.0,0,531.0,0,73,4.0,5.0,9.0
aldresc01,1997,1,MIN,AL,2,10,17,15,0,0,0,232,102,66,20,28,33,0.323,7.68,2.0,7,3.0,0,350.0,0,66,2.0,1.0,12.0
aldresc01,1998,1,TBA,AL,0,0,48,0,0,0,0,94,33,13,1,12,21,0.28,3.73,3.0,2,2.0,0,135.0,8,13,3.0,0.0,7.0
aldresc01,1999,2,PHI,NL,1,1,29,0,0,0,1,97,33,14,1,15,19,0.277,3.9,3.0,3,0.0,0,140.0,5,15,1.0,5.0,0.0
aldresc01,1999,1,TBA,AL,3,2,37,0,0,0,0,73,26,14,1,14,22,0.274,5.18,0.0,1,2.0,0,114.0,9,15,2.0,1.0,1.0
aldresc01,2000,1,PHI,NL,1,3,23,0,0,0,0,61,23,13,3,10,21,0.284,5.75,0.0,1,1.0,0,95.0,5,14,1.0,2.0,1.0
aldrija01,1987,1,ML4,AL,3,1,31,0,0,0,0,175,71,32,8,13,22,0.306,4.94,3.0,1,2.0,1,253.0,9,33,3.0,3.0,8.0
aldrija01,1989,2,ATL,NL,1,2,8,0,0,0,0,37,7,3,0,6,7,0.167,2.19,1.0,0,0.0,0,50.0,2,5,1.0,1.0,1.0
aldrija01,1989,1,ML4,AL,1,0,16,0,0,0,1,78,24,11,3,13,12,0.253,3.81,2.0,2,1.0,0,110.0,8,11,1.0,0.0,3.0
aldrija01,1990,1,BAL,AL,1,2,7,0,0,0,1,36,17,11,1,7,5,0.327,8.25,3.0,0,0.0,1,61.0,2,13,2.0,0.0,3.0
aldrivi01,1917,1,CHN,NL,6,6,30,6,1,1,2,320,100,37,1,37,44,0.25,3.12,,5,2.0,0,445.0,13,52,,,
aldrivi01,1918,1,CHN,NL,0,1,3,0,0,0,0,37,11,2,0,6,10,0.27,1.46,,1,0.0,0,48.0,2,3,,,
aldrivi01,1922,1,CHN,NL,16,15,36,34,20,2,0,775,287,101,14,56,66,0.28,3.52,,6,12.0,0,1099.0,2,129,,,
aldrivi01,1923,1,CHN,NL,16,9,30,30,15,2,0,651,209,84,17,67,64,0.25,3.48,,1,1.0,0,915.0,0,101,,,
aldrivi01,1924,1,CHN,NL,15,12,32,32,20,0,0,733,261,95,10,80,74,0.27,3.5,,3,7.0,0,1051.0,0,110,,,
aldrivi01,1925,1,PIT,NL,15,7,30,26,14,1,0,640,218,86,15,74,88,0.26,3.63,,4,5.0,0,907.0,4,99,,,
aldrivi01,1926,1,PIT,NL,10,13,30,26,12,1,1,570,204,86,7,73,61,0.27,4.07,,0,4.0,0,837.0,2,100,,,
aldrivi01,1927,1,PIT,NL,15,10,35,34,17,1,1,718,248,113,16,74,86,0.27,4.25,,0,5.0,0,1028.0,1,123,,,
aldrivi01,1928,1,NY1,NL,4,7,22,17,3,0,2,358,133,64,7,45,33,0.28,4.83,,4,3.0,0,522.0,4,68,,,
alexabo01,1955,1,BAL,AL,1,0,4,0,0,0,0,12,8,6,0,2,1,0.44,13.5,0.0,1,1.0,0,22.0,2,6,,,
alexabo01,1957,1,CLE,AL,0,1,5,0,0,0,0,21,10,7,0,5,1,0.35,9.0,2.0,1,1.0,0,35.0,3,7,,,
alexado01,1971,1,LAN,NL,6,6,17,12,4,0,0,277,105,39,6,18,30,0.282,3.8,0.0,1,1.0,0,395.0,0,45,2.0,2.0,
alexado01,1972,1,BAL,AL,6,8,35,9,2,2,2,319,78,29,5,30,49,0.203,2.45,8.0,7,1.0,1,423.0,16,36,5.0,2.0,
alexado01,1973,1,BAL,AL,12,8,29,26,10,0,0,524,169,75,19,52,63,0.258,3.86,5.0,3,7.0,0,726.0,2,85,7.0,5.0,23.0
alexado01,1974,1,BAL,AL,6,9,30,12,2,0,0,343,127,51,7,43,40,0.29,4.01,4.0,6,4.0,0,497.0,9,65,8.0,4.0,18.0
alexado01,1975,1,BAL,AL,8,8,32,11,3,1,1,400,127,45,7,47,46,0.251,3.04,7.0,6,1.0,0,561.0,12,47,7.0,1.0,9.0
alexado01,1976,1,BAL,AL,3,4,11,6,2,1,0,193,58,25,3,24,17,0.248,3.5,2.0,0,0.0,1,265.0,4,27,2.0,4.0,5.0
alexado01,1976,2,NYA,AL,10,5,19,19,5,2,0,410,114,50,9,39,41,0.229,3.29,0.0,6,3.0,1,547.0,0,54,3.0,5.0,12.0
alexado01,1977,1,TEX,AL,17,11,34,34,12,1,0,711,221,96,24,82,82,0.246,3.65,2.0,3,2.0,0,995.0,0,103,9.0,5.0,14.0
alexado01,1978,1,TEX,AL,9,10,31,28,7,1,0,573,198,82,18,71,81,0.27,3.86,1.0,4,1.0,0,822.0,3,84,10.0,8.0,11.0
alexado01,1979,1,TEX,AL,5,7,23,18,0,0,0,340,114,56,3,69,50,0.268,4.45,3.0,4,1.0,0,508.0,3,65,5.0,7.0,12.0
alexado01,1980,1,ATL,NL,14,11,35,35,7,1,0,695,227,108,20,74,114,0.256,4.2,5.0,3,4.0,0,981.0,0,120,12.0,4.0,19.0
alexado01,1981,1,SFN,NL,11,7,24,24,1,1,0,457,156,49,11,44,77,0.263,2.89,2.0,4,2.0,1,646.0,0,51,5.0,2.0,8.0
alexado01,1982,1,NYA,AL,1,7,16,11,0,0,0,200,81,45,14,14,26,0.298,6.08,2.0,1,0.0,4,293.0,3,52,4.0,3.0,3.0
alexado01,1983,1,NYA,AL,0,2,8,5,0,0,0,85,31,20,6,7,17,0.277,6.35,0.0,0,0.0,0,121.0,2,21,1.0,1.0,1.0
alexado01,1983,2,TOR,AL,7,6,17,15,5,0,0,350,126,51,14,26,46,0.279,3.93,1.0,4,1.0,0,482.0,1,55,0.0,3.0,12.0
alexado01,1984,1,TOR,AL,17,6,36,35,11,2,0,785,238,91,21,59,139,0.242,3.13,1.0,2,3.0,0,1061.0,1,99,4.0,12.0,20.0
alexado01,1985,1,TOR,AL,17,10,36,36,6,1,0,782,268,100,28,67,142,0.266,3.45,0.0,9,6.0,0,1090.0,0,105,6.0,3.0,15.0
alexado01,1986,2,ATL,NL,6,6,17,17,2,0,0,352,135,50,9,17,74,0.287,3.84,1.0,1,0.0,0,496.0,0,58,8.0,1.0,11.0
alexado01,1986,1,TOR,AL,5,4,17,17,3,0,0,333,120,55,18,20,65,0.273,4.46,1.0,1,4.0,0,470.0,0,56,3.0,3.0,6.0
alexado01,1987,1,ATL,NL,5,10,16,16,3,0,0,353,115,54,21,27,64,0.257,4.13,5.0,2,2.0,0,481.0,0,57,1.0,3.0,8.0
alexado01,1987,2,DET,AL,9,0,11,11,3,3,0,265,63,15,3,26,44,0.201,1.53,0.0,1,0.0,0,340.0,0,16,1.0,0.0,10.0
alexado01,1988,1,DET,AL,14,11,34,34,5,1,0,687,260,110,30,46,126,0.282,4.32,7.0,2,5.0,1,985.0,0,122,4.0,8.0,10.0
alexado01,1989,1,DET,AL,6,18,33,33,5,1,0,669,245,110,28,76,95,0.28,4.44,3.0,4,5.0,1,977.0,0,118,9.0,11.0,15.0
alexage01,1990,1,TEX,AL,0,0,3,2,0,0,0,21,14,6,0,5,8,0.438,7.71,0.0,0,1.0,0,39.0,1,6,0.0,1.0,1.0
alexage01,1991,1,TEX,AL,5,3,30,9,0,0,0,268,93,52,11,48,50,0.272,5.24,7.0,3,3.0,1,402.0,4,56,6.0,3.0,6.0
alexage01,1992,1,TEX,AL,1,0,3,0,0,0,0,5,5,5,1,1,1,0.5,27.0,0.0,0,0.0,0,12.0,1,5,0.0,1.0,0.0
alexaja01,2022,1,MIL,NL,2,3,18,11,0,0,0,215,88,43,12,28,46,0.312,5.4,0.0,1,4.0,0,321.0,3,47,0.0,7.0,10.0
alexama02,1996,1,BAL,AL,0,0,1,0,0,0,0,2,1,5,1,4,0,0.5,67.5,0.0,0,0.0,0,7.0,1,5,0.0,1.0,0.0
alexape01,1911,1,PHI,NL,28,13,48,37,31,7,3,1101,285,105,5,129,227,0.21,2.57,,4,8.0,1,1475.0,11,133,,,
alexape01,1912,1,PHI,NL,19,17,46,34,25,3,3,931,289,97,11,105,195,0.25,2.81,,5,6.0,0,1290.0,10,133,,,
alexape01,1913,1,PHI,NL,22,8,47,36,23,9,2,919,288,95,9,75,159,0.25,2.79,,3,3.0,0,1234.0,9,106,,,
alexape01,1914,1,PHI,NL,27,15,46,39,32,6,1,1065,327,94,8,76,214,0.24,2.38,,1,11.0,0,1459.0,7,133,,,
alexape01,1915,1,PHI,NL,31,10,49,42,36,12,3,1129,253,51,3,64,241,0.19,1.22,,2,10.0,0,1435.0,7,86,,,
alexape01,1916,1,PHI,NL,33,12,48,45,38,16,3,1167,323,67,6,50,167,0.23,1.55,,3,10.0,0,1500.0,3,90,,,
alexape01,1917,1,PHI,NL,30,13,45,44,34,8,0,1164,336,79,4,56,200,0.23,1.83,,2,6.0,0,1529.0,0,107,,,
alexape01,1918,1,CHN,NL,2,1,3,3,3,0,0,78,19,5,0,3,15,0.2,1.73,,0,1.0,0,98.0,0,7,,,
alexape01,1919,1,CHN,NL,16,11,30,27,20,9,1,705,180,45,3,38,121,0.21,1.72,,1,0.0,0,906.0,3,51,,,
alexape01,1920,1,CHN,NL,27,14,46,40,33,7,5,1090,335,77,8,69,173,0.24,1.91,,3,1.0,0,1447.0,6,96,,,
alexape01,1921,1,CHN,NL,15,13,31,29,21,3,1,756,286,95,10,33,77,0.29,3.39,,1,1.0,0,1033.0,1,110,,,
alexape01,1922,1,CHN,NL,16,13,33,31,20,1,1,737,283,99,8,34,48,0.29,3.63,,4,3.0,0,1014.0,2,111,,,
alexape01,1923,1,CHN,NL,22,12,39,36,26,3,2,915,308,108,17,30,72,0.25,3.19,,2,0.0,0,1246.0,2,128,,,
alexape01,1924,1,CHN,NL,12,5,21,20,12,0,0,508,183,57,9,25,33,0.27,3.03,,1,1.0,0,708.0,0,82,,,
alexape01,1925,1,CHN,NL,15,11,32,30,20,1,0,708,270,89,14,29,63,0.28,3.39,,1,3.0,0,977.0,1,106,,,
alexape01,1926,1,CHN,NL,3,3,7,7,4,0,0,156,55,20,0,7,12,0.27,3.46,,0,0.0,0,218.0,0,26,,,
alexape01,1926,2,SLN,NL,9,7,23,16,11,2,2,445,136,48,8,24,35,0.24,2.91,,0,2.0,0,597.0,7,57,,,
alexape01,1927,1,SLN,NL,21,10,37,30,22,2,3,804,261,75,11,38,48,0.25,2.52,,1,1.0,0,1082.0,4,94,,,
alexape01,1928,1,SLN,NL,16,9,34,31,18,1,2,731,262,91,15,37,59,0.27,3.36,,3,2.0,0,1009.0,2,106,,,
alexape01,1929,1,SLN,NL,9,8,22,19,8,0,0,396,149,57,10,23,33,0.28,3.89,,2,1.0,0,562.0,3,65,,,
alexape01,1930,1,PHI,NL,0,3,9,3,0,0,0,65,40,22,5,6,6,0.39,9.14,,0,0.0,0,109.0,2,24,,,
alexasc01,2015,1,KCA,AL,0,0,4,0,0,0,0,18,5,3,0,3,3,0.238,4.5,0.0,1,1.0,0,25.0,3,3,0.0,0.0,2.0
alexasc01,2016,1,KCA,AL,0,0,17,0,0,0,0,57,24,7,1,7,16,0.316,3.32,0.0,0,0.0,0,84.0,4,7,0.0,1.0,4.0
alexasc01,2017,1,KCA,AL,5,4,58,0,0,0,4,207,62,19,3,28,59,0.246,2.48,0.0,3,0.0,0,283.0,9,23,1.0,2.0,13.0
alexasc01,2018,1,LAN,NL,2,1,73,1,0,0,3,198,57,27,4,27,56,0.239,3.68,2.0,2,2.0,0,268.0,8,28,1.0,0.0,15.0
alexasc01,2019,1,LAN,NL,3,2,28,0,0,0,0,52,17,7,2,7,9,0.25,3.63,2.0,0,1.0,0,76.0,4,7,0.0,0.0,3.0
alexasc01,2020,1,LAN,NL,2,0,13,0,0,0,0,37,9,4,2,9,9,0.214,2.92,1.0,0,0.0,0,52.0,1,6,1.0,0.0,4.0
alexasc01,2021,1,LAN,NL,0,2,18,0,0,0,0,46,15,5,2,4,8,0.242,2.93,1.0,1,1.0,0,67.0,6,6,0.0,0.0,1.0
alexasc01,2022,1,SFN,NL,0,0,17,4,0,0,2,52,12,2,1,1,10,0.194,1.04,0.0,0,0.0,0,63.0,3,2,0.0,0.0,2.0
alexasc01,2023,1,SFN,NL,7,3,55,8,0,0,1,145,55,25,2,11,31,0.282,4.66,3.0,7,1.0,0,208.0,11,30,1.0,0.0,5.0
alexasc01,2024,1,OAK,AL,1,3,45,0,0,0,0,116,31,11,3,15,31,0.223,2.56,7.0,2,2.0,0,160.0,9,14,2.0,2.0,4.0
alexaty01,2019,1,DET,AL,1,4,13,8,0,0,0,161,68,29,9,7,47,0.302,4.86,0.0,1,2.0,0,235.0,1,30,0.0,1.0,5.0
alexaty01,2020,1,DET,AL,2,3,14,2,0,0,0,109,39,16,8,9,34,0.283,3.96,0.0,0,4.0,0,152.0,0,16,0.0,1.0,4.0
alexaty01,2021,1,DET,AL,2,4,41,15,0,0,0,319,106,45,16,28,87,0.255,3.81,0.0,2,4.0,0,451.0,7,47,0.0,4.0,9.0
alexaty01,2022,1,DET,AL,4,11,27,17,0,0,0,303,108,54,18,25,61,0.275,4.81,1.0,0,1.0,0,427.0,1,58,2.0,6.0,9.0
alexaty01,2023,1,DET,AL,2,1,25,1,0,0,0,132,44,22,8,5,44,0.256,4.5,0.0,0,2.0,0,181.0,8,25,0.0,1.0,6.0
alexaty01,2024,1,TBA,AL,6,5,23,9,0,0,0,323,110,61,23,24,90,0.263,5.1,1.0,0,5.0,0,455.0,1,61,2.0,5.0,5.0
alexyaj01,2021,1,TEX,AL,3,1,5,4,0,0,0,69,13,12,4,17,17,0.167,4.7,0.0,0,1.0,0,97.0,0,12,0.0,1.0,1.0
alexyaj01,2022,1,TEX,AL,1,1,4,0,0,0,0,21,10,9,1,9,6,0.345,11.57,0.0,1,0.0,0,38.0,0,9,0.0,0.0,2.0
alfonan01,1997,1,FLO,NL,1,3,17,0,0,0,0,77,36,14,3,10,19,0.324,4.91,3.0,1,1.0,0,123.0,2,16,1.0,0.0,1.0
alfonan01,1998,1,FLO,NL,4,6,58,0,0,0,8,212,75,32,10,33,46,0.281,4.08,9.0,1,3.0,0,316.0,27,36,7.0,6.0,6.0
alfonan01,1999,1,FLO,NL,4,5,73,0,0,0,21,233,79,28,4,29,46,0.274,3.24,6.0,1,4.0,0,325.0,49,28,3.0,1.0,12.0
alfonan01,2000,1,FLO,NL,5,6,68,0,0,0,45,210,82,33,7,24,47,0.291,4.24,3.0,0,1.0,2,311.0,62,35,3.0,1.0,10.0
alfonan01,2001,1,FLO,NL,4,4,58,0,0,0,28,185,68,21,6,15,40,0.281,3.06,3.0,2,5.0,0,268.0,52,24,5.0,1.0,10.0
alfonan01,2002,1,CHN,NL,2,5,66,0,0,0,19,223,73,33,5,36,61,0.257,4.0,3.0,1,3.0,0,330.0,55,34,4.0,3.0,8.0
alfonan01,2003,1,CHN,NL,3,1,60,0,0,0,0,199,76,43,7,27,51,0.29,5.83,3.0,0,2.0,0,296.0,17,43,4.0,1.0,9.0
alfonan01,2004,1,ATL,NL,6,4,79,0,0,0,0,221,71,21,5,28,45,0.255,2.57,5.0,5,0.0,0,313.0,11,24,6.0,1.0,11.0
alfonan01,2005,1,FLO,NL,1,1,33,0,0,0,0,82,29,15,2,14,16,0.299,4.94,4.0,1,2.0,0,118.0,1,15,3.0,2.0,6.0
alfonan01,2006,1,TEX,AL,0,0,19,0,0,0,0,48,23,10,3,7,5,0.348,5.63,0.0,0,0.0,0,74.0,3,10,0.0,1.0,3.0
alfonan01,2007,1,PHI,NL,5,2,61,0,0,0,8,149,65,30,3,27,24,0.314,5.44,6.0,1,1.0,0,236.0,22,31,0.0,1.0,3.0
allarbr01,1979,1,TEX,AL,1,3,7,4,2,0,0,100,36,16,4,13,14,0.283,4.32,2.0,0,0.0,0,141.0,1,17,0.0,1.0,6.0
allarbr01,1980,1,TEX,AL,0,1,5,2,0,0,0,43,13,9,0,10,10,0.236,5.65,1.0,1,1.0,0,67.0,2,13,0.0,1.0,1.0
allarbr01,1981,1,SEA,AL,3,2,7,7,1,0,0,144,48,20,5,8,20,0.265,3.75,0.0,0,0.0,0,191.0,0,22,2.0,0.0,9.0
allarko01,2018,1,ATL,NL,1,1,3,1,0,0,0,24,19,11,3,4,3,0.463,12.38,0.0,0,1.0,1,47.0,0,12,1.0,0.0,1.0
allarko01,2019,1,TEX,AL,4,2,9,9,0,0,0,136,52,25,3,19,33,0.281,4.96,0.0,1,2.0,0,208.0,0,26,0.0,1.0,4.0
allarko01,2020,1,TEX,AL,0,6,11,8,0,0,0,101,31,29,4,20,32,0.238,7.75,0.0,1,1.0,0,152.0,2,29,0.0,1.0,1.0
allarko01,2021,1,TEX,AL,3,12,32,17,0,0,0,374,128,75,29,31,104,0.258,5.41,0.0,4,4.0,0,534.0,3,80,0.0,3.0,8.0
allarko01,2022,1,TEX,AL,1,2,10,0,0,0,1,63,21,17,9,6,19,0.263,7.29,1.0,0,1.0,0,87.0,4,17,0.0,0.0,2.0
allarko01,2023,1,ATL,NL,0,1,4,3,0,0,0,37,16,9,2,4,13,0.308,6.57,0.0,1,0.0,0,56.0,1,9,0.0,0.0,1.0
allarko01,2024,1,PHI,NL,2,0,7,4,0,0,0,81,34,15,5,8,23,0.312,5.0,0.0,0,0.0,0,117.0,0,15,0.0,0.0,4.0
alldrca01,2022,1,PIT,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0.0,0.0,0,0.0,0,4.0,0,0,0.0,0.0,0.0
allenbo03,1937,1,PHI,NL,0,1,3,1,0,0,0,36,18,9,2,8,8,0.32,6.75,,0,0.0,0,64.0,1,12,,,
allenbo04,1961,1,CLE,AL,3,2,48,0,0,0,3,245,96,34,7,40,42,0.29,3.75,5.0,4,1.0,0,373.0,17,42,,,
allenbo04,1962,1,CLE,AL,1,1,30,0,0,0,4,92,29,20,5,25,23,0.25,5.87,3.0,0,0.0,0,145.0,9,24,,,
allenbo04,1963,1,CLE,AL,1,2,43,0,0,0,2,168,58,29,5,29,51,0.26,4.66,6.0,5,1.0,1,255.0,12,37,,,
allenbo04,1966,1,CLE,AL,2,2,36,0,0,0,5,154,56,24,2,13,33,0.27,4.21,6.0,5,2.0,0,227.0,23,27,,,
allenbo04,1967,1,CLE,AL,0,5,47,0,0,0,5,163,49,18,4,25,50,0.24,2.98,7.0,4,1.0,1,232.0,23,22,,,
allenco01,2012,1,CLE,AL,0,1,27,0,0,0,0,87,29,12,2,15,27,0.266,3.72,0.0,0,0.0,0,126.0,9,12,1.0,1.0,3.0
allenco01,2013,1,CLE,AL,6,1,77,0,0,0,2,211,62,19,7,26,88,0.233,2.43,2.0,9,1.0,0,301.0,12,22,4.0,4.0,2.0
allenco01,2014,1,CLE,AL,6,4,76,0,0,0,24,209,48,16,7,26,91,0.194,2.07,5.0,4,1.0,0,279.0,44,21,2.0,2.0,6.0
allenco01,2015,1,CLE,AL,2,5,70,0,0,0,34,208,56,23,2,25,99,0.219,2.99,2.0,9,2.0,0,286.0,58,26,1.0,2.0,5.0
allenco01,2016,1,CLE,AL,3,5,67,0,0,0,32,204,41,19,8,27,87,0.177,2.51,2.0,3,0.0,0,264.0,55,23,3.0,2.0,7.0
allenco01,2017,1,CLE,AL,3,7,69,0,0,0,30,202,57,22,9,21,92,0.221,2.94,0.0,9,2.0,0,282.0,55,24,1.0,0.0,1.0
allenco01,2018,1,CLE,AL,4,6,70,0,0,0,27,201,58,35,11,33,80,0.231,4.7,2.0,3,4.0,0,289.0,45,35,1.0,0.0,5.0
allenco01,2019,1,LAA,AL,0,2,25,0,0,0,4,69,24,16,9,20,29,0.255,6.26,0.0,3,0.0,0,116.0,13,16,0.0,1.0,0.0
allenfr01,1912,1,BRO,NL,3,9,20,15,5,1,0,327,119,44,1,57,58,0.28,3.63,,5,1.0,0,495.0,4,70,,,
allenfr01,1913,1,BRO,NL,4,18,34,25,11,0,2,524,144,55,6,81,82,0.23,2.83,,4,10.0,0,736.0,3,75,,,
allenfr01,1914,1,BRO,NL,8,14,36,21,10,1,0,514,165,59,6,57,68,0.26,3.1,,1,3.0,0,707.0,11,79,,,
allenfr01,1914,2,PTF,FL,1,0,1,1,1,0,0,21,9,4,0,0,3,9.99,5.14,,0,0.0,0,0.0,0,4,,,
allenfr01,1915,1,PTF,FL,23,13,41,37,24,6,0,850,230,79,9,100,127,9.99,2.51,,7,11.0,2,1122.0,3,90,,,
allenfr01,1916,1,BSN,NL,8,2,19,14,7,2,1,339,102,26,1,31,63,0.24,2.07,,2,4.0,0,464.0,4,32,,,
allenfr01,1917,1,BSN,NL,3,11,29,14,2,0,0,336,124,49,3,47,56,0.29,3.94,,4,6.0,0,490.0,6,61,,,
allenjo01,1914,1,BLF,FL,0,0,1,0,0,0,0,6,2,4,0,2,2,9.99,18.0,,0,0.0,0,0.0,1,4,,,
allenjo02,1932,1,NYA,AL,17,4,33,21,13,3,4,576,162,79,10,76,109,0.22,3.7,,5,5.0,1,804.0,6,86,,,
allenjo02,1933,1,NYA,AL,15,7,25,24,10,1,1,554,171,90,9,87,119,0.24,4.39,,10,4.0,0,804.0,1,96,,,
allenjo02,1934,1,NYA,AL,5,2,13,10,4,0,0,215,62,23,3,32,54,0.22,2.89,,5,2.0,0,309.0,2,30,,,
allenjo02,1935,1,NYA,AL,13,6,23,23,12,2,0,501,149,67,11,58,113,0.23,3.61,,3,4.0,0,692.0,0,76,,,
allenjo02,1936,1,CLE,AL,20,10,36,31,19,4,1,729,234,93,5,97,165,0.25,3.44,,13,1.0,0,1030.0,4,108,,,
allenjo02,1937,1,CLE,AL,15,1,24,20,14,0,0,519,157,49,4,60,87,0.24,2.55,,2,5.0,0,713.0,4,55,,,
allenjo02,1938,1,CLE,AL,14,8,30,27,13,0,0,600,189,93,15,81,112,0.24,4.19,,7,3.0,0,855.0,3,107,,,
allenjo02,1939,1,CLE,AL,9,7,28,26,9,2,0,525,199,89,9,56,79,0.29,4.58,,5,3.0,2,763.0,2,96,,,
allenjo02,1940,1,CLE,AL,9,8,32,17,5,3,5,416,126,53,3,48,62,0.24,3.44,,0,3.0,0,576.0,12,61,,,
allenjo02,1941,2,BRO,NL,3,0,11,4,1,0,0,172,38,16,6,12,21,0.18,2.51,,0,0.0,0,218.0,2,18,,,
allenjo02,1941,1,SLA,AL,2,5,20,9,2,0,1,201,89,49,4,29,27,0.31,6.58,,8,2.0,1,317.0,6,53,,,
allenjo02,1942,1,BRO,NL,10,6,27,15,5,1,3,354,106,42,11,39,50,0.23,3.2,,1,2.0,0,494.0,9,53,,,
allenjo02,1943,1,BRO,NL,5,1,17,1,0,0,1,114,42,18,3,25,15,0.28,4.26,,2,2.0,1,180.0,4,21,,,
allenjo02,1943,2,NY1,NL,1,3,15,0,0,0,2,123,37,14,4,14,24,0.24,3.07,,4,0.0,0,169.0,10,16,,,
allenjo02,1944,1,NY1,NL,4,7,18,13,2,1,0,252,88,38,7,24,33,0.26,4.07,,3,2.0,0,368.0,3,48,,,
allenll01,1969,1,CAL,AL,0,1,4,1,0,0,0,30,5,6,1,10,5,0.14,5.4,0.0,0,0.0,0,44.0,0,7,,,
allenll01,1970,1,CAL,AL,1,1,8,2,0,0,0,72,23,7,0,11,12,0.261,2.63,2.0,2,1.0,0,102.0,0,7,1.0,1.0,
allenll01,1971,1,CAL,AL,4,6,54,1,0,0,15,282,75,26,4,40,72,0.221,2.49,8.0,5,0.0,2,387.0,28,29,6.0,2.0,
allenll01,1972,1,CAL,AL,3,7,42,6,0,0,5,256,76,33,7,55,53,0.24,3.48,5.0,8,3.0,0,382.0,22,38,6.0,1.0,
allenll01,1973,1,CAL,AL,0,0,5,0,0,0,1,26,15,10,0,5,4,0.405,10.38,0.0,2,0.0,0,43.0,1,10,0.0,2.0,1.0
allenll01,1973,2,TEX,AL,0,6,23,5,0,0,1,123,58,42,3,39,25,0.326,9.22,2.0,7,5.0,0,228.0,13,59,3.0,3.0,5.0
allenll01,1974,2,CHA,AL,0,1,6,2,0,0,0,21,7,8,0,12,3,0.259,10.29,1.0,1,1.0,0,40.0,2,9,0.0,0.0,1.0
allenll01,1974,1,TEX,AL,0,1,14,0,0,0,0,66,24,16,2,18,18,0.276,6.55,0.0,2,1.0,0,109.0,8,17,1.0,2.0,1.0
allenll01,1975,1,CHA,AL,0,2,3,2,0,0,0,16,8,7,2,6,2,0.348,11.81,0.0,0,0.0,0,31.0,1,7,1.0,1.0,0.0
