playerID,birthYear,birthMonth,birthDay,birthCity,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,bbrefID,finalGame,retroID,deathDate,birthDate
anderbu01,1956.0,5.0,27.0,Westbury,USA,NY,,,,,,,Bud,Anderson,Karl Adam,210.0,75.0,R,R,1982-06-11,anderbu01,1983-10-02,andeb101,,1956-05-27
anderch01,1987.0,11.0,30.0,Wichita Falls,USA,TX,,,,,,,Chase,Anderson,Robert Chase,210.0,73.0,R,R,2014-05-11,anderch01,,andec001,,1987-11-30
anderco01,1990.0,9.0,14.0,Quincy,USA,CA,,,,,,,Cody,Anderson,Cody Andrew,240.0,76.0,R,R,2015-06-21,anderco01,2019-05-10,andec002,,1990-09-14
andercr01,1938.0,7.0,1.0,Washington,USA,DC,,,,,,,Craig,Anderson,Norman Craig,205.0,74.0,R,R,1961-06-23,andercr01,1964-05-31,andec101,,1938-07-01
anderda02,1960.0,8.0,1.0,Louisville,USA,KY,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,anderda02,1992-10-03,anded001,,1960-08-01
anderda01,1868.0,10.0,10.0,Chester,USA,PA,1897.0,3.0,22.0,USA,PA,Chester,Dave,Anderson,David S.,,,,L,1889-08-24,anderda01,1890-09-29,anded102,1897-03-22,1868-10-10
anderdr02,1994.0,3.0,22.0,Reno,USA,NV,,,,,,,Drew,Anderson,Andrew James,205.0,75.0,R,R,2017-08-01,anderdr02,2021-10-03,anded003,,1994-03-22
anderdr01,1981.0,6.0,9.0,Kearney,USA,NE,,,,,,,Drew,Anderson,Drew Thomas,195.0,74.0,L,R,2006-09-11,anderdr01,2006-10-01,anded002,,1981-06-09
anderdw01,1947.0,11.0,23.0,Oakland,USA,CA,2019.0,9.0,4.0,USA,CA,Pleasant Hill,Dwain,Anderson,Dwain Cleaven,165.0,71.0,R,R,1971-09-03,anderdw01,1974-05-28,anded101,2019-09-04,1947-11-23
anderfe01,1918.0,1.0,9.0,Maple City,USA,KS,1978.0,3.0,12.0,USA,MO,Joplin,Ferrell,Anderson,Ferrell Jack,200.0,73.0,R,R,1946-04-16,anderfe01,1953-09-01,andef102,1978-03-12,1918-01-09
anderfr01,1885.0,12.0,11.0,Calahan,USA,NC,1957.0,11.0,8.0,USA,NC,Winston-Salem,Fred,Anderson,John Frederick,180.0,74.0,R,R,1909-09-25,anderfr01,1918-07-09,andef101,1957-11-08,1885-12-11
anderga01,1972.0,6.0,30.0,Los Angeles,USA,CA,,,,,,,Garret,Anderson,Garret Joseph,190.0,75.0,L,L,1994-07-27,anderga01,2010-08-06,andeg001,,1972-06-30
anderge01,1889.0,9.0,26.0,Cleveland,USA,OH,1962.0,5.0,28.0,USA,OH,Cleveland,George,Anderson,George Jendrus,160.0,68.0,L,R,1914-05-26,anderge01,1918-09-02,andeg102,1962-05-28,1889-09-26
andergo01,1880.0,1.0,13.0,Cleveland,USA,OH,1923.0,3.0,15.0,USA,IN,South Bend,Goat,Anderson,Edward John,,,L,R,1907-04-11,andergo01,1907-10-06,andeg101,1923-03-15,1880-01-13
andergr01,1997.0,6.0,21.0,Port Arthur,USA,TX,,,,,,,Grant,Anderson,Grant Reed,180.0,72.0,R,R,2023-05-30,andergr01,,andeg002,,1997-06-21
anderha01,1904.0,2.0,10.0,St. Louis,USA,MO,1974.0,5.0,1.0,USA,MO,St. Louis,Hal,Anderson,Harold,160.0,71.0,R,R,1932-04-12,anderha01,1932-04-24,andeh102,1974-05-01,1904-02-10
anderha02,1931.0,9.0,10.0,North East,USA,MD,1998.0,6.0,11.0,USA,DE,Greenville,Harry,Anderson,Harry Walter,205.0,75.0,L,R,1957-04-18,anderha02,1961-05-05,andeh101,1998-06-11,1931-09-10
anderia01,1998.0,5.0,2.0,Rexford,USA,NY,,,,,,,Ian,Anderson,Ian Theodore,170.0,75.0,R,R,2020-08-26,anderia01,2022-08-13,andei001,,1998-05-02
anderja01,1979.0,6.0,9.0,Danville,USA,IL,,,,,,,Jason,Anderson,Jason Roger,188.0,72.0,L,R,2003-03-31,anderja01,2005-07-15,andej003,,1979-06-09
anderji01,1957.0,2.0,23.0,Los Angeles,USA,CA,,,,,,,Jim,Anderson,James Lea,170.0,72.0,R,R,1978-07-02,anderji01,1984-09-26,andej001,,1957-02-23
anderji02,1976.0,1.0,22.0,Portsmouth,USA,VA,,,,,,,Jimmy,Anderson,James Drew,195.0,73.0,L,L,1999-07-04,anderji02,2004-07-21,andej002,,1976-01-22
anderjo02,1929.0,11.0,23.0,St. Paul,USA,MN,1998.0,12.0,20.0,USA,TX,Houston,John,Anderson,John Charles,190.0,73.0,R,R,1958-08-17,anderjo02,1962-06-23,andej102,1998-12-20,1929-11-23
anderjo01,1873.0,12.0,14.0,Sarpsborg,Norway,Østfold,1949.0,7.0,23.0,USA,MA,Worcester,John,Anderson,John Joseph,180.0,74.0,B,R,1894-09-08,anderjo01,1908-10-02,andej101,1949-07-23,1873-12-14
anderjo03,1982.0,8.0,10.0,Somerset,USA,KY,,,,,,,Josh,Anderson,Joshua Aaron,195.0,74.0,L,R,2007-09-02,anderjo03,2009-10-02,andej004,,1982-08-10
anderju01,1992.0,9.0,28.0,Houston,USA,TX,,,,,,,Justin,Anderson,Justin Charles,230.0,75.0,L,R,2018-04-23,anderju01,,andej005,,1992-09-28
anderke01,1963.0,8.0,12.0,Florence,USA,SC,,,,,,,Kent,Anderson,Kent McKay,180.0,73.0,R,R,1989-04-15,anderke01,1990-09-06,andek001,,1963-08-12
anderla01,1952.0,12.0,3.0,Maywood,USA,CA,,,,,,,Larry,Anderson,Lawrence Dennis,190.0,75.0,R,R,1974-09-25,anderla01,1977-06-26,andel101,,1952-12-03
anderla03,1987.0,9.0,25.0,Oakland,USA,CA,,,,,,,Lars,Anderson,Lars Eric,215.0,76.0,L,L,2010-09-06,anderla03,2012-05-01,andel002,,1987-09-25
anderma02,1974.0,1.0,6.0,Montgomery,USA,AL,,,,,,,Marlon,Anderson,Marlon Ordell,190.0,70.0,L,R,1998-09-08,anderma02,2009-04-10,andem003,,1974-01-06
anderma01,1976.0,8.0,17.0,Louisville,USA,KY,,,,,,,Matt,Anderson,Matthew Jason,200.0,76.0,R,R,1998-06-25,anderma01,2005-07-01,andem002,,1976-08-17
andermi01,1951.0,6.0,22.0,Florence,USA,SC,,,,,,,Mike,Anderson,Michael Allen,200.0,74.0,R,R,1971-09-02,andermi01,1979-09-30,andem101,,1951-06-22
andermi02,1966.0,7.0,30.0,Austin,USA,TX,,,,,,,Mike,Anderson,Michael James,200.0,75.0,R,R,1993-09-07,andermi02,1993-09-17,andem001,,1966-07-30
anderni01,1990.0,7.0,5.0,Crosby,USA,MN,,,,,,,Nick,Anderson,Nick Paul,205.0,76.0,R,R,2019-03-28,anderni01,,anden001,,1990-07-05
anderre01,1912.0,6.0,19.0,Lawton,USA,IA,1972.0,8.0,7.0,USA,IA,Sioux City,Red,Anderson,Arnold Revola,210.0,75.0,R,R,1937-09-19,anderre01,1941-09-24,ander102,1972-08-07,1912-06-19
anderri02,1956.0,11.0,29.0,Everett,USA,WA,,,,,,,Rick,Anderson,Richard Arlen,175.0,72.0,R,R,1986-06-09,anderri02,1988-07-28,ander001,,1956-11-29
anderri01,1953.0,12.0,25.0,Inglewood,USA,CA,1989.0,6.0,23.0,USA,CA,Wilmington,Rick,Anderson,Richard Lee,210.0,74.0,R,R,1979-09-18,anderri01,1980-10-05,ander101,1989-06-23,1953-12-25
andersc01,1962.0,8.0,1.0,Corvallis,USA,OR,,,,,,,Scott,Anderson,Scott Richard,190.0,78.0,R,R,1987-04-08,andersc01,1995-08-26,andes001,,1962-08-01
andersh01,1994.0,10.0,29.0,Coral Springs,USA,FL,,,,,,,Shaun,Anderson,Shaun,228.0,78.0,R,R,2019-05-15,andersh01,,andes002,,1994-10-29
andersp01,1934.0,2.0,22.0,Bridgewater,USA,SD,2010.0,11.0,4.0,USA,CA,Thousand Oaks,Sparky,Anderson,George Lee,170.0,69.0,R,R,1959-04-10,andersp01,1959-09-27,andes101,2010-11-04,1934-02-22
anderta01,1993.0,5.0,27.0,Boynton Beach,USA,FL,,,,,,,Tanner,Anderson,Tanner Ackley,203.0,74.0,R,R,2018-07-02,anderta01,2021-09-30,andet003,,1993-05-27
anderti01,1993.0,6.0,23.0,Tuscaloosa,USA,AL,,,,,,,Tim,Anderson,Timothy Devon,185.0,73.0,R,R,2016-06-10,anderti01,,andet001,,1993-06-23
anderty01,1989.0,12.0,30.0,Las Vegas,USA,NV,,,,,,,Tyler,Anderson,Tyler John,220.0,74.0,L,L,2016-06-12,anderty01,,andet002,,1989-12-30
anderva01,1866.0,6.0,18.0,Geneva,USA,IL,1941.0,11.0,5.0,USA,IL,Rockford,Varney,Anderson,Warner Samuel,165.0,70.0,R,R,1889-08-01,anderva01,1896-05-06,andev101,1941-11-05,1866-06-18
anderwa01,1897.0,9.0,25.0,Grand Rapids,USA,MI,1990.0,1.0,6.0,USA,MI,Battle Creek,Walter,Anderson,Walter Carl,160.0,74.0,L,L,1917-05-14,anderwa01,1919-05-02,andew102,1990-01-06,1897-09-25
anderwi01,1886.0,8.0,13.0,Lillian,USA,TX,1950.0,12.0,19.0,USA,TX,Fort Worth,Wingo,Anderson,Wingo Charlie,150.0,70.0,L,L,1910-04-16,anderwi01,1910-06-01,andew101,1950-12-19,1886-08-13
andinro01,1984.0,4.0,25.0,Miami,USA,FL,,,,,,,Robert,Andino,Robert Lazaro,185.0,71.0,R,R,2005-09-04,andinro01,2016-09-10,andir001,,1984-04-25
andrast01,1978.0,2.0,6.0,Woodland,USA,CA,,,,,,,Steve,Andrade,Stephen Michael,220.0,73.0,R,R,2006-05-01,andrast01,2006-05-10,andrs002,,1978-02-06
andrejo01,1923.0,1.0,3.0,Brockton,USA,MA,1976.0,11.0,25.0,USA,MA,Barnstable,John,Andre,John Edward,200.0,76.0,L,R,1955-04-16,andrejo01,1955-07-16,andrj102,1976-11-25,1923-01-03
andrejo03,1990.0,6.0,9.0,Worcester,USA,MA,,,,,,,John,Andreoli,John Francis,218.0,73.0,R,R,2018-05-23,andrejo03,2021-05-17,andrj001,,1990-06-09
andreer01,1918.0,1.0,11.0,Jeffersonville,USA,IN,2008.0,9.0,19.0,USA,FL,Bradenton,Ernie,Andres,Ernest Henry,200.0,73.0,R,R,1946-04-16,andreer01,1946-05-16,andre103,2008-09-19,1918-01-11
andreki01,1953.0,11.0,14.0,Glendale,USA,CA,,,,,,,Kim,Andrew,Kim Darrell,160.0,70.0,R,R,1975-04-16,andreki01,1975-04-21,andrk101,,1953-11-14
andrecl02,1997.0,1.0,4.0,Petaluma,USA,CA,,,,,,,Clayton,Andrews,Clayton Davis,160.0,66.0,L,L,2023-07-01,andrecl02,,andrc002,,1997-01-04
andrecl01,1978.0,5.0,15.0,Dunedin,USA,FL,,,,,,,Clayton,Andrews,Clayton John,175.0,72.0,R,L,2000-04-16,andrecl01,2000-06-13,andrc001,,1978-05-15
andreed01,1859.0,4.0,5.0,Painesville,USA,OH,1934.0,8.0,12.0,USA,FL,West Palm Beach,Ed,Andrews,George Edward,160.0,68.0,R,R,1884-05-01,andreed01,1891-07-26,andre101,1934-08-12,1859-04-05
andreel01,1901.0,12.0,11.0,Greenwood,USA,SC,1979.0,11.0,25.0,USA,SC,Greenwood,Elbert,Andrews,Elbert DeVore,175.0,72.0,L,R,1925-05-01,andreel01,1925-06-12,andre102,1979-11-25,1901-12-11
andrefr01,1952.0,5.0,4.0,Lafayette,USA,LA,2021.0,12.0,20.0,USA,IL,Chicago,Fred,Andrews,Fred,163.0,68.0,R,R,1976-09-26,andrefr01,1977-10-02,andrf101,2021-12-20,1952-05-04
andrehu01,1922.0,8.0,31.0,Burbank,USA,CA,2012.0,3.0,11.0,USA,KS,Dodge City,Hub,Andrews,Hubert Carl,170.0,72.0,R,R,1947-04-20,andrehu01,1948-04-30,andrh101,2012-03-11,1922-08-31
andreiv01,1907.0,5.0,6.0,Dora,USA,AL,1970.0,11.0,24.0,USA,AL,Birmingham,Ivy,Andrews,Ivy Paul,200.0,73.0,R,R,1931-08-15,andreiv01,1938-09-28,andri101,1970-11-24,1907-05-06
andreji01,1865.0,6.0,5.0,Shelburne Falls,USA,MA,1907.0,12.0,27.0,USA,IL,Chicago,Jim,Andrews,James Pratt,,,,,1890-04-19,andreji01,1890-07-04,andrj103,1907-12-27,1865-06-05
andrejo02,1949.0,2.0,9.0,Monterey Park,USA,CA,,,,,,,John,Andrews,John Richard,175.0,70.0,L,L,1973-04-08,andrejo02,1973-09-19,andrj101,,1949-02-09
andremi01,1943.0,7.0,9.0,Los Angeles,USA,CA,,,,,,,Mike,Andrews,Michael Jay,195.0,75.0,R,R,1966-09-18,andremi01,1973-09-29,andrm101,,1943-07-09
andrena01,1913.0,9.0,30.0,Pembroke,USA,NC,1991.0,4.0,26.0,USA,NC,Winston-Salem,Nate,Andrews,Nathan Hardy,195.0,72.0,R,R,1937-05-01,andrena01,1946-06-23,andrn101,1991-04-26,1913-09-30
andrero01,1952.0,12.0,11.0,Santa Monica,USA,CA,,,,,,,Rob,Andrews,Robert Patrick,185.0,72.0,R,R,1975-04-07,andrero01,1979-09-26,andrr101,,1952-12-11
andresh01,1971.0,8.0,28.0,Dallas,USA,TX,,,,,,,Shane,Andrews,Darrell Shane,215.0,73.0,R,R,1995-04-26,andresh01,2002-09-29,andrs001,,1971-08-28
andrest01,1917.0,4.0,17.0,Lynn,USA,MA,1995.0,6.0,10.0,USA,FL,Bradenton,Stan,Andrews,Stanley Joseph,178.0,71.0,R,R,1939-06-11,andrest01,1945-09-30,andrs101,1995-06-10,1917-04-17
andrewa01,1859.0,9.0,18.0,Philadelphia,USA,PA,1940.0,1.0,20.0,USA,IN,Indianapolis,Wally,Andrews,William Walter,170.0,75.0,R,R,1884-05-22,andrewa01,1888-08-08,andrw102,1940-01-20,1859-09-18
andrima01,1989.0,8.0,28.0,Redlands,USA,CA,,,,,,,Matt,Andriese,Matthew Lee,215.0,74.0,R,R,2015-04-10,andrima01,,andrm001,,1989-08-28
andrubi01,1907.0,7.0,25.0,Beaumont,USA,TX,1982.0,3.0,12.0,USA,DC,Washington,Bill,Andrus,William Morgan,185.0,72.0,R,R,1931-09-19,andrubi01,1937-05-11,andrb101,1982-03-12,1907-07-25
andruel01,1988.0,8.0,26.0,Maracay,Venezuela,Aragua,,,,,,,Elvis,Andrus,Elvis Augusto,210.0,72.0,R,R,2009-04-06,andruel01,2023-10-01,andre001,,1988-08-26
andrufr01,1850.0,8.0,23.0,Washington,USA,MI,1937.0,11.0,10.0,USA,MI,Detroit,Fred,Andrus,Frederick Hotham,185.0,74.0,R,R,1876-07-25,andrufr01,1884-07-04,andrf102,1937-11-10,1850-08-23
andruwi01,1858.0,10.0,14.0,Orono,CAN,ON,1935.0,6.0,17.0,USA,MT,Miles City,Wyman,Andrus,William Wiman,155.0,66.0,,,1885-09-15,andruwi01,1885-09-15,andrw101,1935-06-17,1858-10-14
andujjo01,1952.0,12.0,21.0,San Pedro de Macoris,D.R.,San Pedro de Macorís,2015.0,9.0,8.0,D.R.,San Pedro de Macorís,San Pedro de Macoris,Joaquin,Andujar,Joaquin,170.0,72.0,B,R,1976-04-08,andujjo01,1988-09-30,anduj001,2015-09-08,1952-12-21
andujlu01,1972.0,11.0,22.0,Bani,D.R.,Peravia,,,,,,,Luis,Andujar,Luis,175.0,74.0,R,R,1995-09-08,andujlu01,1998-06-28,andul001,,1972-11-22
andujmi01,1995.0,3.0,2.0,San Cristobal,D.R.,San Cristóbal,,,,,,,Miguel,Andujar,Miguel Enrique,211.0,72.0,R,R,2017-06-28,andujmi01,,andum001,,1995-03-02
angelno01,1947.0,9.0,24.0,San Francisco,USA,CA,2019.0,12.0,21.0,USA,CO,Aurora,Norm,Angelini,Norman Stanley,175.0,71.0,L,L,1972-07-22,angelno01,1973-06-19,angen101,2019-12-21,1947-09-24
anglema01,1985.0,9.0,10.0,Columbus,USA,OH,,,,,,,Matt,Angle,Matthew Ryan,185.0,69.0,L,R,2011-07-17,anglema01,2011-09-28,anglm001,,1985-09-10
angleto01,1904.0,10.0,2.0,Baltimore,USA,MD,1952.0,10.0,26.0,USA,KS,Wichita,Tom,Angley,Thomas Samuel,190.0,68.0,L,R,1929-04-23,angleto01,1929-04-30,anglt101,1952-10-26,1904-10-02
ankenpa01,1912.0,12.0,23.0,Houston,USA,TX,1989.0,1.0,13.0,USA,TX,Houston,Pat,Ankenman,Frederick Norman,125.0,64.0,R,R,1936-04-16,ankenpa01,1944-06-02,ankep101,1989-01-13,1912-12-23
ankieri01,1979.0,7.0,19.0,Fort Pierce,USA,FL,,,,,,,Rick,Ankiel,Richard Alexander,210.0,73.0,L,L,1999-08-23,ankieri01,2013-06-08,ankir001,,1979-07-19
annade01,1986.0,11.0,24.0,Mokena,USA,IL,,,,,,,Dean,Anna,Dean William,180.0,71.0,L,R,2014-04-04,annade01,2015-04-23,annad001,,1986-11-24
annisbi01,1857.0,5.0,24.0,Stoneham,USA,MA,1923.0,6.0,10.0,USA,ME,Kennebunkport,Bill,Annis,William Perley,150.0,67.0,R,,1884-05-01,annisbi01,1884-08-08,annib101,1923-06-10,1857-05-24
ansonca01,1852.0,4.0,17.0,Marshalltown,USA,IA,1922.0,4.0,14.0,USA,IL,Chicago,Cap,Anson,Adrian Constantine,227.0,72.0,R,R,1871-05-06,ansonca01,1897-10-03,ansoc101,1922-04-14,1852-04-17
anthoer01,1967.0,11.0,8.0,San Diego,USA,CA,,,,,,,Eric,Anthony,Eric Todd,195.0,74.0,L,L,1989-07-28,anthoer01,1997-09-27,anthe001,,1967-11-08
antoljo01,1916.0,4.0,11.0,Hokendauqua,USA,PA,2002.0,6.0,25.0,USA,PA,Catasauqua,Joe,Antolick,Joseph,185.0,72.0,R,R,1944-09-20,antoljo01,1944-09-26,antoj102,2002-06-25,1916-04-11
antoldu01,1989.0,8.0,9.0,Mililani,USA,HI,,,,,,,Dustin,Antolin,Dustin Kamakana Mai Ku'u Makualani,230.0,74.0,R,R,2016-05-16,antoldu01,2016-05-16,antod001,,1989-08-09
antonte01,1993.0,12.0,5.0,Mansfield,USA,TX,,,,,,,Tejay,Antone,Tejay Anthony,230.0,76.0,R,R,2020-07-27,antonte01,,antot001,,1993-12-05
antonjo01,1915.0,7.0,15.0,Memphis,USA,TN,1990.0,4.0,18.0,USA,TN,Memphis,John,Antonelli,John Lawrence,165.0,70.0,R,R,1944-09-16,antonjo01,1945-09-17,antoj101,1990-04-18,1915-07-15
antonjo02,1930.0,4.0,12.0,Rochester,USA,NY,2020.0,2.0,28.0,USA,NY,Rochester,Johnny,Antonelli,John August,185.0,73.0,L,L,1948-07-04,antonjo02,1961-09-04,antoj103,2020-02-28,1930-04-12
antonma01,1985.0,4.0,8.0,Peabody,USA,MA,,,,,,,Matt,Antonelli,Matthew Antonio,195.0,73.0,R,R,2008-09-01,antonma01,2008-09-28,antom001,,1985-04-08
antonbi01,1927.0,5.0,19.0,Brooklyn,USA,NY,1993.0,3.0,4.0,USA,MN,Fridley,Bill,Antonello,William James,185.0,71.0,R,R,1953-04-30,antonbi01,1953-09-27,antob101,1993-03-04,1927-05-19
aokino01,1982.0,1.0,5.0,Hyuga City,Japan,Miyazaki,,,,,,,Nori,Aoki,Norichika,180.0,69.0,L,R,2012-04-06,aokino01,2017-10-01,aokin001,,1982-01-05
aparilu01,1934.0,4.0,29.0,Maracaibo,Venezuela,Zulia,,,,,,,Luis,Aparicio,Luis Ernesto,160.0,69.0,R,R,1956-04-17,aparilu01,1973-09-28,aparl101,,1934-04-29
apodabo01,1950.0,1.0,31.0,Los Angeles,USA,CA,,,,,,,Bob,Apodaca,Robert John,170.0,71.0,R,R,1973-09-18,apodabo01,1977-09-18,apodb101,,1950-01-31
apontlu01,1953.0,6.0,14.0,El Tigre,Venezuela,Anzoátegui,,,,,,,Luis,Aponte,Luis Eduardo,185.0,72.0,R,R,1980-09-04,apontlu01,1984-07-06,aponl001,,1953-06-14
apostsh01,1999.0,3.0,11.0,Willemstad,Curacao,,,,,,,,Sherten,Apostel,Sherten Wimbert Ramiro,235.0,76.0,R,R,2020-09-12,apostsh01,2020-09-24,aposs001,,1999-03-11
appelma01,1991.0,7.0,15.0,Houston,USA,TX,,,,,,,Mark,Appel,Mark Stewart,220.0,77.0,R,R,2022-06-29,appelma01,2022-08-02,appem001,,1991-07-15
appieke01,1967.0,12.0,6.0,Lancaster,USA,CA,,,,,,,Kevin,Appier,Robert Kevin,180.0,74.0,R,R,1989-06-04,appieke01,2004-04-23,appik001,,1967-12-06
applefr01,1879.0,5.0,9.0,Williamsport,USA,PA,1968.0,4.0,21.0,USA,PA,Williamsport,Fred,Applegate,Frederick Romaine,180.0,74.0,R,R,1904-09-30,applefr01,1904-10-10,applf101,1968-04-21,1879-05-09
appleed01,1892.0,2.0,29.0,Arlington,USA,TX,1932.0,1.0,27.0,USA,TX,Arlington,Ed,Appleton,Edward Samuel,173.0,72.0,R,R,1915-04-16,appleed01,1916-10-05,apple101,1932-01-27,1892-02-29
applepe01,1904.0,5.0,20.0,Terryville,USA,CT,1974.0,1.0,18.0,USA,NJ,Trenton,Pete,Appleton,Peter William,180.0,71.0,R,R,1927-09-14,applepe01,1945-09-20,applp101,1974-01-18,1904-05-20
applilu01,1907.0,4.0,2.0,High Point,USA,NC,1991.0,1.0,3.0,USA,GA,Cumming,Luke,Appling,Lucius Benjamin,183.0,70.0,R,R,1930-09-10,applilu01,1950-10-01,appll101,1991-01-03,1907-04-02
aquinar01,1994.0,4.0,22.0,Santo Domingo,D.R.,Distrito Nacional,,,,,,,Aristides,Aquino,Aristides,220.0,76.0,R,R,2018-08-19,aquinar01,2022-10-03,aquia001,,1994-04-22
aquingr01,1978.0,1.0,11.0,Puerto Palenque,D.R.,San Cristóbal,,,,,,,Greg,Aquino,Gregori Emilio,190.0,73.0,R,R,2004-07-02,aquingr01,2009-06-17,aquig001,,1978-01-11
aquinja01,1992.0,11.0,22.0,San Pedro de Macoris,D.R.,San Pedro de Macorís,,,,,,,Jayson,Aquino,Jayson Julio,225.0,73.0,L,L,2016-07-04,aquinja01,2017-07-05,aquij001,,1992-11-22
aquinlu01,1964.0,5.0,19.0,Santurce,P.R.,,,,,,,,Luis,Aquino,Luis Antonio,155.0,72.0,R,R,1986-08-08,aquinlu01,1995-09-12,aquil001,,1964-05-19
aragoan01,1890.0,8.0,2.0,Havana,Cuba,La Habana,1952.0,1.0,24.0,USA,NY,New York,Angel,Aragon,Angel,150.0,65.0,R,R,1914-08-20,aragoan01,1917-07-21,araga101,1952-01-24,1890-08-02
aragoja01,1915.0,11.0,20.0,Havana,Cuba,La Habana,1988.0,4.0,4.0,USA,FL,Clearwater,Jack,Aragon,Angel Valdes,176.0,70.0,R,R,1941-08-13,aragoja01,1941-08-13,aragj101,1988-04-04,1915-11-20
arandjo01,1998.0,5.0,23.0,Tijuana,Mexico,Baja California,,,,,,,Jonathan,Aranda,Jonathan Alexander,210.0,72.0,L,R,2022-06-24,arandjo01,,aranj001,,1998-05-23
aranovi01,1995.0,2.0,7.0,Cosamaloapan,Mexico,Veracruz,,,,,,,Victor,Arano,Victor Teodoro,228.0,74.0,R,R,2017-09-12,aranovi01,2022-09-01,aranv001,,1995-02-07
araujel01,1991.0,7.0,15.0,Maracaibo,Venezuela,Zulia,,,,,,,Elvis,Araujo,Elvis Alejandro,275.0,79.0,L,L,2015-05-05,araujel01,2016-08-16,araue001,,1991-07-15
araujpe01,1993.0,7.0,2.0,San Cristobal,D.R.,San Cristóbal,,,,,,,Pedro,Araujo,Pedro,215.0,75.0,R,R,2018-03-31,araujpe01,2019-04-01,araup001,,1993-07-02
arauzjo01,1998.0,8.0,3.0,Alanje,Panama,Chiriqui,,,,,,,Jonathan,Arauz,Jonathan Aldair,195.0,72.0,B,R,2020-07-24,arauzjo01,2022-07-25,arauj001,,1998-08-03
archdma01,1898.0,12.0,14.0,St. Louis,USA,MO,1954.0,9.0,5.0,USA,MO,St. Louis,Maurice,Archdeacon,Maurice John,153.0,68.0,L,L,1923-09-17,archdma01,1925-05-29,archm101,1954-09-05,1898-12-14
archech01,1988.0,9.0,26.0,Raleigh,USA,NC,,,,,,,Chris,Archer,Christopher Alan,195.0,74.0,R,R,2012-06-20,archech01,2022-09-10,archc001,,1988-09-26
archefr01,1910.0,3.0,7.0,Johnson City,USA,TN,1981.0,10.0,31.0,USA,NC,Charlotte,Fred,Archer,Frederick Marvin,193.0,72.0,L,L,1936-09-05,archefr01,1937-09-09,archf101,1981-10-31,1910-03-07
archeji02,1932.0,5.0,25.0,Max Meadows,USA,VA,2019.0,9.0,9.0,USA,FL,Tarpon Springs,Jim,Archer,James William,190.0,72.0,R,L,1961-04-30,archeji02,1962-09-19,archj101,2019-09-09,1932-05-25
archeji01,1883.0,5.0,13.0,Dublin,Ireland,County Dublin,1958.0,3.0,29.0,USA,WI,Milwaukee,Jimmy,Archer,James Patrick,168.0,70.0,R,R,1904-09-06,archeji01,1918-09-02,archj102,1958-03-29,1883-05-13
archige01,1914.0,4.0,27.0,Nashville,USA,TN,2001.0,9.0,20.0,USA,TN,Nashville,George,Archie,George Albert,170.0,72.0,R,R,1938-09-14,archige01,1946-04-21,archg101,2001-09-20,1914-04-27
arciafr01,1989.0,9.0,14.0,Maiquetia,Venezuela,Vargas,,,,,,,Francisco,Arcia,Francisco Antonio,200.0,71.0,L,R,2018-07-26,arciafr01,2018-09-30,arcif001,,1989-09-14
arciajo01,1943.0,8.0,22.0,Havana,Cuba,La Habana,2016.0,7.0,30.0,USA,FL,Miami,Jose,Arcia,Jose Raimundo,170.0,75.0,R,R,1968-04-10,arciajo01,1970-09-30,arcij101,2016-07-30,1943-08-22
arciaor01,1994.0,8.0,4.0,Anaco,Venezuela,Anzoátegui,,,,,,,Orlando,Arcia,Orlando Jesus,187.0,72.0,R,R,2016-08-02,arciaor01,,arcio002,,1994-08-04
arciaos01,1991.0,5.0,9.0,Anaco,Venezuela,Anzoátegui,,,,,,,Oswaldo,Arcia,Oswaldo Celestino,230.0,72.0,L,R,2013-04-15,arciaos01,2016-09-18,arcio001,,1991-05-09
ardelda01,1941.0,5.0,27.0,Seattle,USA,WA,,,,,,,Dan,Ardell,Daniel Miers,190.0,74.0,L,L,1961-09-14,ardelda01,1961-09-27,arded101,,1941-05-27
ardizru01,1919.0,11.0,20.0,Oleggio,Italy,Novara,2015.0,7.0,19.0,USA,CA,San Francisco,Rugger,Ardizoia,Rinaldo Joseph,180.0,71.0,R,R,1947-04-30,ardizru01,1947-04-30,ardir101,2015-07-19,1919-11-20
ardnejo01,1858.0,2.0,27.0,Mount Vernon,USA,OH,1935.0,9.0,15.0,USA,OH,Cleveland,Joe,Ardner,Joseph A.,160.0,67.0,R,R,1884-05-01,ardnejo01,1890-08-18,ardnj101,1935-09-15,1858-02-27
ardoida01,1974.0,7.0,8.0,Mamou,USA,LA,,,,,,,Danny,Ardoin,Daniel Wayne,205.0,72.0,R,R,2000-08-02,ardoida01,2008-09-26,ardod001,,1974-07-08
arellfr01,1882.0,1.0,28.0,Santa Cruz,USA,CA,1918.0,12.0,13.0,USA,CA,San Jose,Frank,Arellanes,Frank Julian,180.0,72.0,R,R,1908-07-17,arellfr01,1910-08-14,arelf101,1918-12-13,1882-01-28
arenano01,1991.0,4.0,16.0,Newport Beach,USA,CA,,,,,,,Nolan,Arenado,Nolan James,215.0,74.0,R,R,2013-04-28,arenano01,,arenn001,,1991-04-16
